defined_class	defined_class_label	mechanism	mechanism_label	target	target_label
http://purl.obolibrary.org/obo/GO_0120035	regulation of plasma membrane bounded cell projection organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0120036	plasma membrane bounded cell projection organization
http://purl.obolibrary.org/obo/GO_1903729	regulation of plasma membrane organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007009	plasma membrane organization
http://purl.obolibrary.org/obo/GO_1903906	regulation of plasma membrane raft polarization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0044858	plasma membrane raft polarization
http://purl.obolibrary.org/obo/GO_1905684	regulation of plasma membrane repair	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001778	plasma membrane repair
http://purl.obolibrary.org/obo/GO_0002610	regulation of plasmacytoid dendritic cell antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002470	plasmacytoid dendritic cell antigen processing and presentation
http://purl.obolibrary.org/obo/GO_0002736	regulation of plasmacytoid dendritic cell cytokine production	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002373	plasmacytoid dendritic cell cytokine production
http://purl.obolibrary.org/obo/GO_0045613	regulation of plasmatocyte differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042387	plasmatocyte differentiation
http://purl.obolibrary.org/obo/GO_0010755	regulation of plasminogen activation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0031639	plasminogen activation
http://purl.obolibrary.org/obo/GO_0010543	regulation of platelet activation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0030168	platelet activation
http://purl.obolibrary.org/obo/GO_0090330	regulation of platelet aggregation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070527	platelet aggregation
http://purl.obolibrary.org/obo/GO_1905219	regulation of platelet formation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0030220	platelet formation
http://purl.obolibrary.org/obo/GO_0160017	regulation of platelet rolling	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0160015	platelet rolling
http://purl.obolibrary.org/obo/GO_0090361	regulation of platelet-derived growth factor production	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0090360	platelet-derived growth factor production
http://purl.obolibrary.org/obo/GO_0010640	regulation of platelet-derived growth factor receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048008	platelet-derived growth factor receptor signaling pathway
http://purl.obolibrary.org/obo/GO_2000583	regulation of platelet-derived growth factor receptor-alpha signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035790	platelet-derived growth factor receptor-alpha signaling pathway
http://purl.obolibrary.org/obo/GO_2000586	regulation of platelet-derived growth factor receptor-beta signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035791	platelet-derived growth factor receptor-beta signaling pathway
http://purl.obolibrary.org/obo/GO_0062169	regulation of plus-end directed microtubule sliding	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0031535	plus-end directed microtubule sliding
http://purl.obolibrary.org/obo/GO_1904633	regulation of podocyte apoptotic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1903210	podocyte apoptotic process
http://purl.obolibrary.org/obo/GO_0071801	regulation of podosome assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0071800	podosome assembly
http://purl.obolibrary.org/obo/GO_0030860	regulation of polarized epithelial cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0030859	polarized epithelial cell differentiation
http://purl.obolibrary.org/obo/GO_0007317	regulation of pole plasm oskar mRNA localization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045451	pole plasm oskar mRNA localization
http://purl.obolibrary.org/obo/GO_0080092	regulation of pollen tube growth	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0009860	pollen tube growth
http://purl.obolibrary.org/obo/GO_0043286	regulation of poly(3-hydroxyalkanoate) biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042621	poly(3-hydroxyalkanoate) biosynthetic process
http://purl.obolibrary.org/obo/GO_0010967	regulation of polyamine biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006596	polyamine biosynthetic process
http://purl.obolibrary.org/obo/GO_1902267	regulation of polyamine transmembrane transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1902047	polyamine transmembrane transport
http://purl.obolibrary.org/obo/GO_1900732	regulation of polyketide biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0030639	polyketide biosynthetic process
http://purl.obolibrary.org/obo/GO_0032885	regulation of polysaccharide biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000271	polysaccharide biosynthetic process
http://purl.obolibrary.org/obo/GO_0032881	regulation of polysaccharide metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0005976	polysaccharide metabolic process
http://purl.obolibrary.org/obo/GO_0050926	regulation of positive chemotaxis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0050918	positive chemotaxis
http://purl.obolibrary.org/obo/GO_1902232	regulation of positive thymic T cell selection	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045059	positive thymic T cell selection
http://purl.obolibrary.org/obo/GO_0048580	regulation of post-embryonic development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0009791	post-embryonic development
http://purl.obolibrary.org/obo/GO_2000069	regulation of post-embryonic root development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048528	post-embryonic root development
http://purl.obolibrary.org/obo/GO_0060147	regulation of post-transcriptional gene silencing	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0016441	post-transcriptional gene silencing
http://purl.obolibrary.org/obo/GO_1900368	regulation of post-transcriptional gene silencing by regulatory ncRNA	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035194	regulatory ncRNA-mediated post-transcriptional gene silencing
http://purl.obolibrary.org/obo/GO_1901873	regulation of post-translational protein modification	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0043687	post-translational protein modification
http://purl.obolibrary.org/obo/GO_0120235	regulation of post-translational protein targeting to membrane, translocation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0031204	post-translational protein targeting to membrane, translocation
http://purl.obolibrary.org/obo/GO_0150052	regulation of postsynapse assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0099068	postsynapse assembly
http://purl.obolibrary.org/obo/GO_0099175	regulation of postsynapse organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0099173	postsynapse organization
http://purl.obolibrary.org/obo/GO_1905539	regulation of postsynapse to nucleus signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0099527	postsynapse to nucleus signaling pathway
http://purl.obolibrary.org/obo/GO_0150044	regulation of postsynaptic dense core vesicle exocytosis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0150038	postsynaptic dense core vesicle exocytosis
http://purl.obolibrary.org/obo/GO_0099151	regulation of postsynaptic density assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097107	postsynaptic density assembly
http://purl.obolibrary.org/obo/GO_1905874	regulation of postsynaptic density organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097106	postsynaptic density organization
http://purl.obolibrary.org/obo/GO_1902897	regulation of postsynaptic density protein 95 clustering	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097119	postsynaptic density protein 95 clustering
http://purl.obolibrary.org/obo/GO_1901626	regulation of postsynaptic membrane organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001941	postsynaptic membrane organization
http://purl.obolibrary.org/obo/GO_0150054	regulation of postsynaptic neurotransmitter receptor diffusion trapping	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0098970	postsynaptic neurotransmitter receptor diffusion trapping
http://purl.obolibrary.org/obo/GO_0099149	regulation of postsynaptic neurotransmitter receptor internalization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0098884	postsynaptic neurotransmitter receptor internalization
http://purl.obolibrary.org/obo/GO_0099150	regulation of postsynaptic specialization assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0098698	postsynaptic specialization assembly
http://purl.obolibrary.org/obo/GO_1903764	regulation of potassium ion export across plasma membrane	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097623	potassium ion export across plasma membrane
http://purl.obolibrary.org/obo/GO_1903286	regulation of potassium ion import	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1990573	potassium ion import across plasma membrane
http://purl.obolibrary.org/obo/GO_1901379	regulation of potassium ion transmembrane transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0071805	potassium ion transmembrane transport
http://purl.obolibrary.org/obo/GO_0043266	regulation of potassium ion transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006813	potassium ion transport
http://purl.obolibrary.org/obo/GO_2000631	regulation of pre-miRNA processing	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0031054	pre-miRNA processing
http://purl.obolibrary.org/obo/GO_0072043	regulation of pre-tubular aggregate formation by cell-cell signaling	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0072035	pre-tubular aggregate formation
http://purl.obolibrary.org/obo/GO_0007347	regulation of preblastoderm mitotic cell cycle	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035185	preblastoderm mitotic cell cycle
http://purl.obolibrary.org/obo/GO_0061949	regulation of premature acrosome loss	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0061948	premature acrosome loss
http://purl.obolibrary.org/obo/GO_1905606	regulation of presynapse assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0099054	presynapse assembly
http://purl.obolibrary.org/obo/GO_0099174	regulation of presynapse organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0099172	presynapse organization
http://purl.obolibrary.org/obo/GO_1905518	regulation of presynaptic active zone assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1904071	presynaptic active zone assembly
http://purl.obolibrary.org/obo/GO_0099161	regulation of presynaptic dense core granule exocytosis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0099525	presynaptic dense core vesicle exocytosis
http://purl.obolibrary.org/obo/GO_1901629	regulation of presynaptic membrane organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097090	presynaptic membrane organization
http://purl.obolibrary.org/obo/GO_1905756	regulation of primary cell septum biogenesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0031671	primary cell septum biogenesis
http://purl.obolibrary.org/obo/GO_0080090	regulation of primary metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0044238	primary metabolic process
http://purl.obolibrary.org/obo/GO_2000634	regulation of primary miRNA processing	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0031053	primary miRNA processing
