defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/GO_0048743	positive regulation of skeletal muscle fiber development	http://purl.obolibrary.org/obo/GO_0048741	skeletal muscle fiber development
http://purl.obolibrary.org/obo/GO_1902811	positive regulation of skeletal muscle fiber differentiation	http://purl.obolibrary.org/obo/GO_0098528	skeletal muscle fiber differentiation
http://purl.obolibrary.org/obo/GO_1904206	positive regulation of skeletal muscle hypertrophy	http://purl.obolibrary.org/obo/GO_0014734	skeletal muscle hypertrophy
http://purl.obolibrary.org/obo/GO_1902726	positive regulation of skeletal muscle satellite cell differentiation	http://purl.obolibrary.org/obo/GO_0014816	skeletal muscle satellite cell differentiation
http://purl.obolibrary.org/obo/GO_1902724	positive regulation of skeletal muscle satellite cell proliferation	http://purl.obolibrary.org/obo/GO_0014841	skeletal muscle satellite cell proliferation
http://purl.obolibrary.org/obo/GO_0048643	positive regulation of skeletal muscle tissue development	http://purl.obolibrary.org/obo/GO_0007519	skeletal muscle tissue development
http://purl.obolibrary.org/obo/GO_0048633	positive regulation of skeletal muscle tissue growth	http://purl.obolibrary.org/obo/GO_0048630	skeletal muscle tissue growth
http://purl.obolibrary.org/obo/GO_0043415	positive regulation of skeletal muscle tissue regeneration	http://purl.obolibrary.org/obo/GO_0043403	skeletal muscle tissue regeneration
http://purl.obolibrary.org/obo/GO_0031451	positive regulation of slow-twitch skeletal muscle fiber contraction	http://purl.obolibrary.org/obo/GO_0031444	slow-twitch skeletal muscle fiber contraction
http://purl.obolibrary.org/obo/GO_1904477	positive regulation of small GTPase binding	http://purl.obolibrary.org/obo/GO_0031267	small GTPase binding
http://purl.obolibrary.org/obo/GO_0051057	positive regulation of small GTPase mediated signal transduction	http://purl.obolibrary.org/obo/GO_0007264	small GTPase mediated signal transduction
http://purl.obolibrary.org/obo/GO_0120058	positive regulation of small intestinal transit	http://purl.obolibrary.org/obo/GO_0120055	small intestinal transit
http://purl.obolibrary.org/obo/GO_1904349	positive regulation of small intestine smooth muscle contraction	http://purl.obolibrary.org/obo/GO_1990770	small intestine smooth muscle contraction
http://purl.obolibrary.org/obo/GO_0062013	positive regulation of small molecule metabolic process	http://purl.obolibrary.org/obo/GO_0044281	small molecule metabolic process
http://purl.obolibrary.org/obo/GO_0034393	positive regulation of smooth muscle cell apoptotic process	http://purl.obolibrary.org/obo/GO_0034390	smooth muscle cell apoptotic process
http://purl.obolibrary.org/obo/GO_0071673	positive regulation of smooth muscle cell chemotaxis	http://purl.obolibrary.org/obo/GO_0071670	smooth muscle cell chemotaxis
http://purl.obolibrary.org/obo/GO_0051152	positive regulation of smooth muscle cell differentiation	http://purl.obolibrary.org/obo/GO_0051145	smooth muscle cell differentiation
http://purl.obolibrary.org/obo/GO_0014911	positive regulation of smooth muscle cell migration	http://purl.obolibrary.org/obo/GO_0014909	smooth muscle cell migration
http://purl.obolibrary.org/obo/GO_0048661	positive regulation of smooth muscle cell proliferation	http://purl.obolibrary.org/obo/GO_0048659	smooth muscle cell proliferation
http://purl.obolibrary.org/obo/GO_1905609	positive regulation of smooth muscle cell-matrix adhesion	http://purl.obolibrary.org/obo/GO_0061302	smooth muscle cell-matrix adhesion
http://purl.obolibrary.org/obo/GO_0045987	positive regulation of smooth muscle contraction	http://purl.obolibrary.org/obo/GO_0006939	smooth muscle contraction
http://purl.obolibrary.org/obo/GO_1904320	positive regulation of smooth muscle contraction involved in micturition	http://purl.obolibrary.org/obo/GO_0060083	smooth muscle contraction involved in micturition
http://purl.obolibrary.org/obo/GO_1905149	positive regulation of smooth muscle hypertrophy	http://purl.obolibrary.org/obo/GO_0014895	smooth muscle hypertrophy
http://purl.obolibrary.org/obo/GO_1905901	positive regulation of smooth muscle tissue development	http://purl.obolibrary.org/obo/GO_0048745	smooth muscle tissue development
http://purl.obolibrary.org/obo/GO_0045880	positive regulation of smoothened signaling pathway	http://purl.obolibrary.org/obo/GO_0007224	smoothened signaling pathway
http://purl.obolibrary.org/obo/GO_1901622	positive regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	http://purl.obolibrary.org/obo/GO_0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning
http://purl.obolibrary.org/obo/GO_1905358	positive regulation of snRNA pseudouridine synthesis	http://purl.obolibrary.org/obo/GO_0031120	snRNA pseudouridine synthesis
http://purl.obolibrary.org/obo/GO_1905382	positive regulation of snRNA transcription by RNA polymerase II	http://purl.obolibrary.org/obo/GO_0042795	snRNA transcription by RNA polymerase II
http://purl.obolibrary.org/obo/GO_1903325	positive regulation of snoRNA metabolic process	http://purl.obolibrary.org/obo/GO_0016074	sno(s)RNA metabolic process
http://purl.obolibrary.org/obo/GO_1902798	positive regulation of snoRNA processing	http://purl.obolibrary.org/obo/GO_0043144	sno(s)RNA processing
http://purl.obolibrary.org/obo/GO_1903278	positive regulation of sodium ion export across plasma membrane	http://purl.obolibrary.org/obo/GO_0036376	sodium ion export across plasma membrane
http://purl.obolibrary.org/obo/GO_1903784	positive regulation of sodium ion import across plasma membrane	http://purl.obolibrary.org/obo/GO_0098719	sodium ion import across plasma membrane
http://purl.obolibrary.org/obo/GO_1902307	positive regulation of sodium ion transmembrane transport	http://purl.obolibrary.org/obo/GO_0035725	sodium ion transmembrane transport
http://purl.obolibrary.org/obo/GO_2000651	positive regulation of sodium ion transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0015081	sodium ion transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0010765	positive regulation of sodium ion transport	http://purl.obolibrary.org/obo/GO_0006814	sodium ion transport
http://purl.obolibrary.org/obo/GO_2000120	positive regulation of sodium-dependent phosphate transport	http://purl.obolibrary.org/obo/GO_0044341	sodium-dependent phosphate transport
http://purl.obolibrary.org/obo/GO_0032417	positive regulation of sodium:proton antiporter activity	http://purl.obolibrary.org/obo/GO_0015385	sodium:proton antiporter activity
http://purl.obolibrary.org/obo/GO_0062224	positive regulation of somatic muscle development	http://purl.obolibrary.org/obo/GO_0007525	somatic muscle development
http://purl.obolibrary.org/obo/GO_1904677	positive regulation of somatic stem cell division	http://purl.obolibrary.org/obo/GO_0048103	somatic stem cell division
http://purl.obolibrary.org/obo/GO_1904674	positive regulation of somatic stem cell population maintenance	http://purl.obolibrary.org/obo/GO_0035019	somatic stem cell population maintenance
http://purl.obolibrary.org/obo/GO_0090274	positive regulation of somatostatin secretion	http://purl.obolibrary.org/obo/GO_0070253	somatostatin secretion
http://purl.obolibrary.org/obo/GO_0014709	positive regulation of somitomeric trunk muscle development	http://purl.obolibrary.org/obo/GO_0002075	somitomeric trunk muscle development
http://purl.obolibrary.org/obo/GO_1901263	positive regulation of sorocarp spore cell differentiation	http://purl.obolibrary.org/obo/GO_0044671	sorocarp spore cell differentiation
http://purl.obolibrary.org/obo/GO_0031287	positive regulation of sorocarp stalk cell differentiation	http://purl.obolibrary.org/obo/GO_0031149	sorocarp stalk cell differentiation
http://purl.obolibrary.org/obo/GO_1902492	positive regulation of sperm capacitation	http://purl.obolibrary.org/obo/GO_0048240	sperm capacitation
http://purl.obolibrary.org/obo/GO_0045702	positive regulation of spermatid nuclear differentiation	http://purl.obolibrary.org/obo/GO_0007289	spermatid nucleus differentiation
http://purl.obolibrary.org/obo/GO_1901307	positive regulation of spermidine biosynthetic process	http://purl.obolibrary.org/obo/GO_0008295	spermidine biosynthetic process
http://purl.obolibrary.org/obo/GO_0090154	positive regulation of sphingolipid biosynthetic process	http://purl.obolibrary.org/obo/GO_0030148	sphingolipid biosynthetic process
http://purl.obolibrary.org/obo/GO_1902070	positive regulation of sphingolipid mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0090520	sphingolipid mediated signaling pathway
http://purl.obolibrary.org/obo/GO_2000755	positive regulation of sphingomyelin catabolic process	http://purl.obolibrary.org/obo/GO_0006685	sphingomyelin catabolic process
http://purl.obolibrary.org/obo/GO_1902831	positive regulation of spinal cord association neuron differentiation	http://purl.obolibrary.org/obo/GO_0021527	spinal cord association neuron differentiation
http://purl.obolibrary.org/obo/GO_1905832	positive regulation of spindle assembly	http://purl.obolibrary.org/obo/GO_0051225	spindle assembly
http://purl.obolibrary.org/obo/GO_0090232	positive regulation of spindle checkpoint	http://purl.obolibrary.org/obo/GO_0031577	spindle checkpoint signaling
http://purl.obolibrary.org/obo/GO_1904050	positive regulation of spontaneous neurotransmitter secretion	http://purl.obolibrary.org/obo/GO_0061669	spontaneous neurotransmitter secretion
http://purl.obolibrary.org/obo/GO_0075287	positive regulation of sporangiospore formation	http://purl.obolibrary.org/obo/GO_0034300	sporangiospore formation
http://purl.obolibrary.org/obo/GO_0075311	positive regulation of sporangium development	http://purl.obolibrary.org/obo/GO_0043582	sporangium development
http://purl.obolibrary.org/obo/GO_0075224	positive regulation of sporangium germination	http://purl.obolibrary.org/obo/GO_0075222	sporangium germination
http://purl.obolibrary.org/obo/GO_0075216	positive regulation of spore encystment on host	http://purl.obolibrary.org/obo/GO_0075214	spore encystment
http://purl.obolibrary.org/obo/GO_1904361	positive regulation of spore germination	http://purl.obolibrary.org/obo/GO_0009847	spore germination
http://purl.obolibrary.org/obo/GO_0075261	positive regulation of spore-bearing organ development	http://purl.obolibrary.org/obo/GO_0075259	spore-bearing structure development
http://purl.obolibrary.org/obo/GO_1902060	positive regulation of sporocarp development involved in sexual reproduction	http://purl.obolibrary.org/obo/GO_0000909	sporocarp development involved in sexual reproduction
http://purl.obolibrary.org/obo/GO_0043938	positive regulation of sporulation	http://purl.obolibrary.org/obo/GO_0043934	sporulation
http://purl.obolibrary.org/obo/GO_0045881	positive regulation of sporulation resulting in formation of a cellular spore	http://purl.obolibrary.org/obo/GO_0030435	sporulation resulting in formation of a cellular spore
http://purl.obolibrary.org/obo/GO_1903672	positive regulation of sprouting angiogenesis	http://purl.obolibrary.org/obo/GO_0002040	sprouting angiogenesis
http://purl.obolibrary.org/obo/GO_0048687	positive regulation of sprouting of injured axon	http://purl.obolibrary.org/obo/GO_0048682	sprouting of injured axon
http://purl.obolibrary.org/obo/GO_2000883	positive regulation of starch catabolic process	http://purl.obolibrary.org/obo/GO_0005983	starch catabolic process
http://purl.obolibrary.org/obo/GO_2000906	positive regulation of starch metabolic process	http://purl.obolibrary.org/obo/GO_0005982	starch metabolic process
http://purl.obolibrary.org/obo/GO_1900514	positive regulation of starch utilization system complex assembly	http://purl.obolibrary.org/obo/GO_0044574	starch utilization system complex assembly
http://purl.obolibrary.org/obo/GO_2000738	positive regulation of stem cell differentiation	http://purl.obolibrary.org/obo/GO_0048863	stem cell differentiation
http://purl.obolibrary.org/obo/GO_1902459	positive regulation of stem cell population maintenance	http://purl.obolibrary.org/obo/GO_0019827	stem cell population maintenance
http://purl.obolibrary.org/obo/GO_2000648	positive regulation of stem cell proliferation	http://purl.obolibrary.org/obo/GO_0072089	stem cell proliferation
http://purl.obolibrary.org/obo/GO_0010914	positive regulation of sterigmatocystin biosynthetic process	http://purl.obolibrary.org/obo/GO_0045461	sterigmatocystin biosynthetic process
http://purl.obolibrary.org/obo/GO_0010893	positive regulation of steroid biosynthetic process	http://purl.obolibrary.org/obo/GO_0006694	steroid biosynthetic process
http://purl.obolibrary.org/obo/GO_2000833	positive regulation of steroid hormone secretion	http://purl.obolibrary.org/obo/GO_0035929	steroid hormone secretion
http://purl.obolibrary.org/obo/GO_0045940	positive regulation of steroid metabolic process	http://purl.obolibrary.org/obo/GO_0008202	steroid metabolic process
http://purl.obolibrary.org/obo/GO_0106120	positive regulation of sterol biosynthetic process	http://purl.obolibrary.org/obo/GO_0016126	sterol biosynthetic process
